Supplier,Supplier Domain,Product Name,Preferred Units,Band #,Length (bp),Mass,Note,Total Bands,Product URL
TIANGEN,tiangen.com,DNA Marker I,bp,3,400,100,reference band,6,https://www.tiangen.com/content/details_40_16412.html
TIANGEN,tiangen.com,DNA Marker I,bp,4,300,50,,6,https://www.tiangen.com/content/details_40_16412.html
TIANGEN,tiangen.com,DNA Marker I,bp,5,200,50,,6,https://www.tiangen.com/content/details_40_16412.html
TIANGEN,tiangen.com,DNA Marker I,bp,6,100,50,,6,https://www.tiangen.com/content/details_40_16412.html
TIANGEN,tiangen.com,DNA Marker II,bp,1,1200,50,,6,https://www.tiangen.com/content/details_40_16411.html
TIANGEN,tiangen.com,DNA Marker II,bp,2,900,50,,6,https://www.tiangen.com/content/details_40_16411.html
TIANGEN,tiangen.com,DNA Marker II,bp,3,700,100,reference band,6,https://www.tiangen.com/content/details_40_16411.html
TIANGEN,tiangen.com,DNA Marker II,bp,4,500,50,,6,https://www.tiangen.com/content/details_40_16411.html
TIANGEN,tiangen.com,DNA Marker II,bp,5,300,50,,6,https://www.tiangen.com/content/details_40_16411.html
TIANGEN,tiangen.com,DNA Marker II,bp,6,100,50,,6,https://www.tiangen.com/content/details_40_16411.html
TIANGEN,tiangen.com,DNA Marker III,bp,1,4500,50,,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker III,bp,2,3000,50,,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker III,bp,3,2000,50,,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker III,bp,4,1200,100,reference band,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker III,bp,5,800,50,,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker III,bp,6,500,50,,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker III,bp,7,200,50,,7,https://www.tiangen.com/content/details_40_16410.html
TIANGEN,tiangen.com,DNA Marker IV,bp,1,7000,50,,6,https://www.tiangen.com/content/details_40_16409.html
TIANGEN,tiangen.com,DNA Marker IV,bp,2,5500,50,,6,https://www.tiangen.com/content/details_40_16409.html
TIANGEN,tiangen.com,DNA Marker IV,bp,3,3500,50,,6,https://www.tiangen.com/content/details_40_16409.html
TIANGEN,tiangen.com,DNA Marker IV,bp,4,2000,100,reference band,6,https://www.tiangen.com/content/details_40_16409.html
TIANGEN,tiangen.com,DNA Marker IV,bp,5,1000,50,,6,https://www.tiangen.com/content/details_40_16409.html
TIANGEN,tiangen.com,DNA Marker IV,bp,6,500,50,,6,https://www.tiangen.com/content/details_40_16409.html
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,1,1500,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,2,1000,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,3,900,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,4,800,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,5,700,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,6,600,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,7,500,150,reference band,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,8,400,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,9,300,50,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,10,200,75,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,100 bp DNA Ladder,bp,11,100,125,,11,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,1,10000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,2,9000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,3,8000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,4,7000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,5,6000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,6,5000,150,reference band,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,7,4000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,8,3000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,9,2000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
Toyobo,toyobo-global.com,1 kb DNA Ladder,kb,10,1000,75,,10,http://www.toyobo-global.com/seihin/xr/lifescience/products/cloning.html#008
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,1,1500,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,2,1000,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,3,900,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,4,800,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,5,700,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,6,600,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,7,500,100,reference band,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,8,400,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,9,300,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,10,200,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp DNA Ladder,bp,11,100,50,,11,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,1,1500,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,2,1200,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,3,1000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,4,900,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,5,800,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,6,700,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,7,600,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,8,500,100,reference band,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,9,400,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,10,300,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,11,200,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus DNA Ladder,bp,12,100,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,1,5000,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,2,3000,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,3,2000,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,4,1500,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,5,1000,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,6,900,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,7,800,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,8,700,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,9,600,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,10,500,100,reference band,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,11,400,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,12,300,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,13,200,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,100 bp Plus II DNA Ladder,bp,14,100,50,,14,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,1,10000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,2,8000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,3,6000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,4,5000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,5,4000,100,reference band,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,6,3000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,7,2000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb DNA Ladder,bp,8,1000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,1,10000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,2,8000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,3,6000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,4,5000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,5,4000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,6,3000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,7,2000,100,reference band,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,8,1500,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,9,1000,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,10,800,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,11,500,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,1 Kb Plus DNA Ladder,bp,12,300,50,,12,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,1,700,70,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,2,600,60,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,3,500,50,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,4,400,40,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,5,300,30,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,6,200,40,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker I,bp,7,100,60,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,1,1500,90,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,2,900,90,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,3,700,70,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,4,500,125,reference band,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,5,400,40,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,6,200,40,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans DNA Marker II,bp,7,100,60,,7,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® DNA Ladder,bp,1,2000,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® DNA Ladder,bp,2,1000,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® DNA Ladder,bp,3,750,100,reference band,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® DNA Ladder,bp,4,500,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® DNA Ladder,bp,5,250,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® DNA Ladder,bp,6,100,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,1,5000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,2,3000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,3,2000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,4,1000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,5,750,100,reference band,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,6,500,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,7,250,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus DNA Ladder,bp,8,100,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,1,8000,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,2,5000,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,3,3000,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,4,2000,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,5,1000,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,6,750,100,reference band,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,7,500,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,8,250,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans2K® Plus II DNA Ladder,bp,9,100,50,,9,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,1,5000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,2,3000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,3,2000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,4,1500,100,reference band,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,5,1000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,6,800,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,7,500,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans5K DNA Ladder,bp,8,300,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans8K DNA Ladder,bp,1,8000,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans8K DNA Ladder,bp,2,5000,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans8K DNA Ladder,bp,3,3000,100,reference band,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans8K DNA Ladder,bp,4,1500,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans8K DNA Ladder,bp,5,1000,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans8K DNA Ladder,bp,6,500,50,,6,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans15K DNA Ladder,bp,1,15000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans15K DNA Ladder,bp,2,10000,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans15K DNA Ladder,bp,3,7500,50,,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans15K DNA Ladder,bp,4,5000,100,reference band,8,http://www.transgenbiotech.com/products/62.html
TransGen Biotech,transgenbiotech.com,Trans15K DNA Ladder,bp,5,3000,50,,8,http://www.transgenbiotech.com/products/62.html
